name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds,year
J.Kennedy,00-0022155,no,MIN,,2,0,0,0.5,3,0,0,1,0,0,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Robison,00-0025489,no,MIN,DE,3,0,0,2,11,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Griffin,00-0024263,no,MIN,,1,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Williams,00-0027056,no,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,3,0,0,0,30,,,,,,,,2010
D.Levy,00-0027050,no,DET,OLB,21,0,2,0,44,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Havner,00-0023832,no,DET,,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Ivory,00-0027531,no,NO,RB,,,,,,2,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,1,0,0,0,17,114,195,61,4,0,0,617,2010
J.Kyle,00-0009530,yes,NO,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
P.Prioleau,00-0013255,no,NO,,3,0,0,0.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
P.Robinson,00-0027882,no,NO,DB,2,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Toston,00-0027257,no,STL,,,,,,,,,,,,,,,,,,,,,18,20,0,4,0,,,,,,,,,,,,,,,,,,29,0,2,0,0,0,29,19,25,0,0,0,0,54,2010
B.Gibson,00-0026937,no,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,15,48,1,0,0,578,3,27,0,0,0,0,28,2010
F.Onobun,00-0027769,yes,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,2,0,0,0,15,,,,,,,,2010
G.Gibson,00-0023327,no,STL,,5,0,0,0.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Johnson,00-0027806,yes,STL,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Stewart,00-0027256,no,STL,FS,0,0,0,1,10,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Kehl,00-0026263,no,STL,,6,0,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Vobora,00-0026392,no,STL,,7,0,0,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Cudjo,00-0027248,no,STL,,4,0,0,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Torain,00-0026279,no,WAS,,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,25,18,2,0,0,125,164,216,22,4,0,0,742,2010
C.Wilson,00-0024517,no,WAS,,3,1,0,0,7,1,0,1,0,0,,,,,,,,,,13,15,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Moore,00-0026320,no,WAS,,22,0,1,0,36,0,0,0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
P.Daniels,00-0003874,no,WAS,,6,0,0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Ward,00-0022770,no,HOU,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,7,0,0,0,61,49,171,107,4,0,0,317,2010
K.Bentley,00-0021225,no,HOU,,17,0,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Hurd,00-0023953,no,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,0,14,0,0,0,120,,,,,,,,2010
D.McCray,00-0027422,no,DAL,,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Church,00-0027416,no,DAL,SS,3,1,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Battle,00-0025701,no,KC,,1,0,0,0,0,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,9,0,1,0,0,0,9,19,32,1,1,0,0,50,2010
T.Daniels,00-0023539,no,KC,,2,0,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Studebaker,00-0026343,no,KC,,4,0,0,2.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Williams,00-0027608,no,SF,,,,,,,0,1,0,1,-7,,,,,,,,,,38,47,0,4,0,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,2010
D.Evans,00-0020055,no,SF,,4,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Jean Francois,00-0026502,no,SF,DE,2,1,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Calvin,00-0027798,no,PHI,,,,,,,1,1,2,1,0,,,,,,,,,,235,279,0,32,0,,,,,,,,,,,,,57,94,0,12,0,,,,,,,,,,,,,,,2010
D.Tapp,00-0024278,no,PHI,DE,0,0,0,3,26,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Laws,00-0026187,no,PHI,,2,0,1,3,10,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Fokou,00-0026951,no,PHI,,5,1,0,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Chaney,00-0027814,no,PHI,,7,1,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.Maroney,00-0024236,no,DEN,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,4,0,0,0,50,36,36,0,0,0,0,74,2010
M.Willis,00-0024756,yes,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,1,0,0,0,17,,,,,,,,2010
D.McBath,00-0027024,no,DEN,,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.White,00-0027477,no,IND,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,32,43,0,10,0,178,19,31,3,0,0,313,,,,,,,,2010
B.Eldridge,00-0027761,no,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,5,0,0,0,39,,,,,,,,2010
C.Glenn,00-0026921,no,IND,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Wells,00-0027007,no,ARI,,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,5,0,0,0,74,108,114,3,2,0,0,358,2010
A.Roberts,00-0027691,no,ARI,WR,,,,,,1,0,2,0,0,,,,,,,,,,77,106,0,12,0,,,,,,,,,,,,,95,155,0,33,0,168,104,18,2,0,0,255,,,,,,,,2010
W.Davis,00-0026939,no,ARI,,3,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Bush,00-0025487,no,OAK,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,0,16,0,0,0,176,154,175,44,8,0,0,622,2010
J.Condo,00-0023177,no,OAK,LS,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
W.McFadden,00-0027738,no,OAK,,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Brown,00-0027842,no,OAK,,1,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Clowney,00-0025544,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,7,0,0,0,124,,,,,,,,2010
H.Green,00-0021099,no,NYJ,,2,1,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Clark,00-0003035,yes,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,1,0,0,0,12,,,,,,,,2010
T.Jennings,00-0024277,no,CHI,,15,1,1,0,38,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Bullocks,00-0023475,yes,CHI,,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Harrison,00-0026230,yes,CHI,,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Martin,00-0024422,no,GB,,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Martin,00-0020332,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,4,5,1,0,0,28,,,,,,,,2010
A.Coleman,00-0027209,no,BUF,,2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Moats,00-0027777,no,BUF,OLB,14,1,0,2.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Brunell,00-0002110,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,13,7,1,2,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.McKnight,00-0027712,no,NYJ,,,,,,,,,,,,,,,,,,,,,20,28,0,3,0,,,,,,,,,,,,,43,43,0,2,0,14,0,3,0,0,0,20,39,35,0,0,0,0,189,2010
J.Conner,00-0027739,no,NYJ,,,,,,,0,1,0,1,0,,,,,,,,,,35,35,0,3,0,,,,,,,,,,,,,,,,,,9,0,2,0,0,0,9,8,16,16,1,0,0,44,2010
B.Hartsock,00-0022847,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,1,0,0,0,7,,,,,,,,2010
L.Laury,00-0023903,no,NYJ,,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Aiken,00-0021915,yes,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,1,0,0,0,7,,,,,,,,2010
F.Womack,00-0020348,no,CLE,,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
P.Sims,00-0026217,no,CIN,DT,10,0,0,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Chester,00-0024271,no,BAL,OG,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Mouton,00-0027066,yes,TEN,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
W.Hayes,00-0026243,no,TEN,DE,5,1,0,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Neal,00-0027664,no,GB,,0,1,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Bishop,00-0025579,no,GB,,28,2,1,3,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Smith,00-0026204,no,DET,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,11,0,0,0,123,33,56,0,0,0,0,125,2010
H.Dahl,00-0023180,yes,ATL,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Mays,00-0027887,no,SF,,4,1,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.Betts,00-0021184,no,NO,,,,,,,1,0,1,0,0,,,,,,,,,,23,23,0,1,0,,,,,,,,,,,,,,,,,,45,0,20,0,0,0,104,45,49,2,2,0,0,150,2010
J.Graham,00-0027696,no,NO,TE,,,,,,0,1,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,47,26,5,0,0,284,1,3,0,0,0,0,3,2010
J.Carney,00-0002655,no,NO,,,,,,,,,,,,6,5,64,15,3,0,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
U.Young,00-0025453,no,NO,,0,0,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Reis,00-0023757,yes,NO,,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Dockery,00-0024178,no,STL,,5,0,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Stokley,00-0015754,no,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,25,0,0,0,278,,,,,,,,2010
C.Baker,00-0021213,no,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,13,9,1,0,0,116,,,,,,,,2010
G.Alexander,00-0025448,no,JAC,,6,0,0,0,10,0,0,0,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Morgan,00-0026222,no,IND,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Loper,00-0023583,yes,OAK,,,,,,,0,2,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Williams,00-0022090,yes,OAK,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Ogunleye,00-0019246,no,HOU,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Barber,00-0026313,no,HOU,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Nolan,00-0026948,no,HOU,,9,0,3,1,27,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Dixon,00-0026541,no,PHI,,5,0,0,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Banks,00-0027618,no,WAS,,,,,,,0,2,2,2,0,,,,,,,,,,258,424,96,41,1,,,,,,,,,,,,,126,224,0,37,0,-5,0,1,0,0,0,-5,2,3,0,0,0,0,6,2010
B.Westbrook,00-0025739,no,WAS,,1,0,0,0,4,0,0,0,1,0,,,,,,,,,,6,6,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
H.Blades,00-0025566,no,WAS,,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
N.Sundberg,00-0026714,no,WAS,LS,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Tucker,00-0024755,yes,SD,,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Dray,00-0027825,no,ARI,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,3,0,0,0,47,,,,,,,,2010
R.Walker,00-0026727,no,ARI,,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.Joseph,00-0027885,no,NYG,DT,2,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Sintim,00-0027021,no,NYG,,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Collins,00-0003315,no,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,27,10,5,0,0,0,68,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Hanie,00-0025970,no,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,0,0,0,0,55,,,,,,,,,,,,,,,,,,1,-1,0,0,0,0,-1,2010
O.Kreutz,00-0009472,no,CHI,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Thigpen,00-0025604,no,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,33,16,1,2,0,0,248,,,,,,,,,,,,,,,,,,7,36,0,0,0,0,46,2010
R.Wallace,00-0027358,no,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,6,0,0,0,62,,,,,,,,2010
N.Carroll,00-0027744,no,MIA,CB,0,0,1,0,1,,,,,,,,,,,,,,,205,259,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.Dotson,00-0026385,yes,MIA,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
I.Alama-Francis,00-0025445,no,MIA,,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Hoyer,00-0026625,no,NE,QB,,,,,,,,,,,,,,,,,,,,,,,,,15,7,1,1,0,0,122,,,,,,,,,,,,,,,,,,10,-3,0,0,0,0,-8,2010
B.Deaderick,00-0027838,no,NE,,1,0,0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Carrington,00-0027677,no,BUF,,2,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Karim,00-0027779,no,JAC,,,,,,,0,1,4,1,0,,,,,,,,,,272,389,0,50,0,,,,,,,,,,,,,,,,,,8,0,3,0,0,0,10,35,47,0,0,0,0,160,2010
D.Carey,00-0027124,no,JAC,SS,14,0,1,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.Douzable,00-0025942,no,JAC,DT,2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Hamlin,00-0022049,no,BAL,,1,0,1,0,2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Brown,00-0027094,no,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,-1,2010
J.Saturday,00-0014375,yes,IND,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Moore,00-0026276,no,IND,,,,,,,1,0,2,0,0,,,,,,,,,,40,50,0,5,0,,,,,,,,,,,,,11,20,0,6,0,,,,,,,,,,,,,,,2010
J.James,00-0027467,no,IND,,,,,,,1,0,1,0,0,,,,,,,,,,0,0,0,2,0,,,,,,,,,,,,,,,,,,21,0,5,0,0,0,39,43,37,12,6,0,0,109,2010
A.Francisco,00-0023213,no,IND,,12,0,2,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Copper,00-0022388,no,KC,,1,0,0,0,0,,,,,,,,,,,,,,,26,26,0,2,0,,,,,,,,,,,,,,,,,,102,0,17,0,0,0,152,,,,,,,,2010
L.Pope,00-0024287,no,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,4,10,2,0,0,76,,,,,,,,2010
C.Wiegmann,00-0017638,no,KC,,,,,,,0,2,1,2,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Magee,00-0027042,no,KC,,2,1,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
H.Smith,00-0015194,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,15,421,53,2184,,,,,,,,,,,,,,,,,,,,2010
C.Simpson,00-0025997,yes,WAS,,,,,,,,,,,,,,,,,,,,,59,59,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Crabtree,00-0026878,no,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,4,0,0,0,61,,,,,,,,2010
A.Quarless,00-0027753,no,GB,TE,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,9,20,1,0,0,224,,,,,,,,2010
M.Simpkins,00-0027901,no,GB,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
P.Lee,00-0026200,no,GB,,2,0,0,0,3,,,,,,,,,,,,,,,79,110,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Peprah,00-0024372,no,GB,,14,0,2,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Stanton,00-0025430,no,DET,QB,,,,,,1,1,3,1,0,,,,,,,,,,,,,,,119,69,3,4,0,0,780,,,,,,,,,,,,,,,,,,18,63,3,1,0,0,113,2010
A.Spievey,00-0027671,no,DET,,13,0,2,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Wesley,00-0021224,yes,DET,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Edwards,00-0027692,no,CAR,,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,,0,0,0,2,0,,,,,,,,1,7,0,0,0,0,7,2010
G.Schwartz,00-0026381,yes,CAR,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
E.Norwood,00-0027724,no,CAR,,0,1,0,1,3,,,,,,,,,,,,,,,17,17,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Iwuh,00-0024100,no,CHI,,1,2,0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
N.Roach,00-0024750,no,CHI,,3,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
H.Melton,00-0026905,no,CHI,,4,1,0,1,7,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Wootton,00-0027603,no,CHI,,2,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Gilmore,00-0021304,no,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,2,13,1,0,0,160,,,,,,,,2010
K.Vincent,00-0019954,no,TB,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Piscitelli,00-0025451,no,TB,,0,0,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Royal,00-0021273,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,20,5,1,0,0,56,,,,,,,,2010
D.Bowens,00-0001563,no,CLE,,13,0,2,0.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Palmer,00-0027202,no,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5,5,1,0,0,29,,,,,,,,2010
R.Butler,00-0024304,yes,HOU,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Cushing,00-0026991,no,HOU,ILB,23,0,0,1.5,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.McManis,00-0027743,no,HOU,CB,1,0,1,0,1,,,,,,,,,,,,,,,25,25,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Barden,00-0026902,no,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,5,0,0,0,64,,,,,,,,2010
C.Blackburn,00-0023693,no,NYG,,0,0,0,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Koets,00-0025576,no,NYG,,,,,,,0,0,1,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
